Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category
NIKA-OFEL-PEPITO,2024,5,CAMARINES NORTE,DAET,26589,116864,18,,,,,,,3842,1037435.91,"['FAMILY FOOD PACK', 'HOT MEAL', 'RICE']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
NIKA-OFEL-PEPITO,2024,Car,ABRA,DAGUIOMAN,27,98,4,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,DAGUPAN,DAGUPAN CITY,51346,207106,31,,,,,,,10000,6307500,"['FAMILY FOOD PACK', 'VARIOUS']","['FAMILY FOOD PACK', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,5,ALBAY,DARAGA,15779,53021,54,,,,0,46,46,580,772550,"['FAMILY FOOD PACK', 'MODULAR TENT']","['FAMILY FOOD PACK', 'SHELTER KIT']"
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,DASOL,19,45,3,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,DEL GALLEGO,7339,36665,29,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,DELFIN ALBANO,863,3002,23,,,,,,,1500,1008780,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,DIADI,1971,7332,19,,,,7,311,318,1321,757725.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,QUIRINO,DIFFUN,19134,76543,33,,,,,,,1163,734350.13,"['FAMILY CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,3,AURORA,DILASAG,5573,19132,11,0,2,0,16,988,1004,4445,3038028.74,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'LAMINATED SACK', 'MALONG', 'SLEEPING KIT']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
NIKA-OFEL-PEPITO,2024,5,MASBATE,DIMASALANG,384,1294,11,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,AURORA,DINALUNGAN,2215,5968,9,,,,21,170,191,1865,1420198.6,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,ISABELA,DINAPIGUE,578,1539,6,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,AURORA,DINGALAN,3109,9397,11,,,,,,,16818,12718673.95,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,3,AURORA,DIPACULAO,11224,43083,25,3,0,0,244,2046,2290,2444,879750.4,"['BOTTLED WATER', 'HYGIENE KIT', 'LAMINATED SACK']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,2,ISABELA,DIVILACAN,437,1506,12,,,,1,13,14,460,228244.2,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
NIKA-OFEL-PEPITO,2024,4A,QUEZON,DOLORES,215,831,11,,,,0,1,1,,,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,DOLORES,1346,5015,21,,,,,,,1346,503820,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,Car,ABRA,DOLORES,66,165,1,,,,,,,132,184488.64,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,3,BULACAN,DOÑA REMEDIOS TRINIDAD,15,53,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,SORSOGON,DONSOL,638,2223,11,,,,1,0,1,425,297722.5,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,DUPAX DEL NORTE,803,2776,15,,,,121,650,771,600,354810,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,DUPAX DEL SUR,916,3584,16,,,,143,681,824,600,350286,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,ISABELA,ECHAGUE,9250,62119,64,,,,17,2900,2917,20000,12536100,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,ENRILE,2941,13304,10,,,,,,,1863,1307538.13,"['BOTTLED WATER', 'FAMILY FOOD PACK']",['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,MASBATE,ESPERANZA,884,3000,20,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4B,ROMBLON,FERROL,76,348,3,,,,,,,76,67632.4,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,Car,APAYAO,FLORA,336,1047,11,,,,,,,621,11366,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
NIKA-OFEL-PEPITO,2024,3,PAMPANGA,FLORIDABLANCA,4,17,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,GABALDON,739,2605,16,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,GAINZA,725,2502,8,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,ILOCOS SUR,GALIMUYOD,5,11,2,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,GAMAY,1726,5313,20,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,GAMU,115,349,9,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,GARCHITORENA,9277,33300,23,,,,2468,2019,4487,2120,1646157,"['FAMILY FOOD PACK', 'LAMINATED SACK']","['FAMILY FOOD PACK', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,4B,MARINDUQUE,GASAN,1187,4011,23,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,GATTARAN,578,1950,17,,,,,,,3500,2272060,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,4A,QUEZON,GENERAL LUNA,3686,12660,26,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,GENERAL MACARTHUR,59,213,7,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,GENERAL MAMERTO NATIVIDAD,272,765,12,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,GENERAL NAKAR,248,1098,7,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,GENERAL TINIO,80,297,5,,,,,,,0,49200,,
NIKA-OFEL-PEPITO,2024,5,CATANDUANES,GIGMOTO,2693,10772,9,,,,524,2169,2693,1500,1003360,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,GOA,206,831,12,,,,56,786,842,2020,1587776,"['FAMILY FOOD PACK', 'LAMINATED SACK']","['FAMILY FOOD PACK', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,GONZAGA,4624,14899,25,,,,94,869,963,1500,997650,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,SORSOGON,GUBAT,5985,20534,41,,,,,,,2300,1624120,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,GUIMBA,2400,8497,27,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,GUINAYANGAN,1846,5395,33,,,,0,2,2,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,GUINOBATAN,8508,27359,40,,,,,,,7000,4277620,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,GUIUAN,3097,10794,57,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,GUMACA,2912,8971,50,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,BULACAN,HAGONOY,47,118,5,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,HINGYON,43,130,10,,,,0,2,2,14,14541.85,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,HUNGDUAN,13,60,3,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,IGUIG,263,1112,9,,,,,,,577,397670.85,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,ISABELA,ILAGAN CITY,1394,4380,46,,,,,,,3000,1741050,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,INFANTA,77,273,6,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,INFANTA,607,2222,25,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,IRIGA CITY,29785,148925,34,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,SORSOGON,IROSIN,2485,9772,26,,,,,,,1000,892000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,BATANES,ITBAYAT,3,12,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,BENGUET,ITOGON,114,412,7,,,,,,,271,215445.9,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,JAEN,62,225,8,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,JIPAPAD,613,1980,12,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,JOMALIG,617,2307,5,,,,,,,0,710000,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,JONES,548,2126,12,,,,,,,515,362513.65,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,CAMARINES NORTE,JOSE PANGANIBAN,4487,15679,27,,,,102,48,150,3093,1885417.42,"['FAMILY FOOD PACK', 'RICE']",['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,ALBAY,JOVELLAR,3619,13200,23,,,,,,,2489,1652924,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,SORSOGON,JUBAN,5021,18752,26,,,,,,,425,1094253,"['FAMILY FOOD PACK', 'RELIEF GOOD']","['FAMILY FOOD PACK', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,Car,BENGUET,KABAYAN,75,340,8,,,,1,3,4,,,,
NIKA-OFEL-PEPITO,2024,Car,APAYAO,KABUGAO,621,2219,17,,,,2,99,101,0,2000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
NIKA-OFEL-PEPITO,2024,Car,BENGUET,KAPANGAN,14,56,9,,,,0,1,1,,,,
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,KASIBU,854,2588,30,,,,69,795,864,,,,
NIKA-OFEL-PEPITO,2024,8,BILIRAN,KAWAYAN,2074,6774,20,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,NUEVA VIZCAYA,KAYAPA,40,136,7,,,,,,,10200,6000252,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,KIANGAN,483,1481,14,,,,0,1,1,109,86915.78,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,Car,BENGUET,KIBUNGAN,856,1264,7,,,,0,3,3,700,496425,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,TARLAC,LA PAZ,1872,6672,10,,,,,,,0,66600,,
NIKA-OFEL-PEPITO,2024,Car,BENGUET,LA TRINIDAD,11,47,2,,,,,,,0,12250,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
NIKA-OFEL-PEPITO,2024,5,CAMARINES NORTE,LABO,4967,17650,37,,,,0,3,3,1200,583810,"['FAMILY FOOD PACK', 'RICE']",['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,LABRADOR,10,30,3,,,,,,,10,4500,['VARIOUS'],['OTHERS']
NIKA-OFEL-PEPITO,2024,Car,ABRA,LACUB,98,198,5,,,,0,1,1,80,74558,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
NIKA-OFEL-PEPITO,2024,Car,ABRA,LAGANGILANG,1,4,1,,,,1,0,1,,,,
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,LAGAWE,212,576,15,0,1,0,0,4,4,70,81731.35,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'RELIEF ASSISTANCE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SLEEPING KIT']"
NIKA-OFEL-PEPITO,2024,Car,ABRA,LAGAYAN,538,1476,2,,,,,,,538,381980,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,LAGONOY,1107,4325,38,,,,512,1215,1727,2020,1587776,"['FAMILY FOOD PACK', 'LAMINATED SACK']","['FAMILY FOOD PACK', 'OTHERS']"
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,LAL LO,1951,6375,27,,,,,,,1830,1431762,"['FAMILY FOOD PACK', 'HYGIENE KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,LAMUT,30,94,9,,,,,,,1,2073.5,"['HYGIENE KIT', 'RELIEF ASSISTANCE']","['FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT']"
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,LAOAC,249,762,11,,,,1,1,2,318,279816.4,"['FAMILY FOOD PACK', 'FAMILY KIT', 'HYGIENE KIT', 'KITCHEN KIT', 'LAMINATED SACK', 'SLEEPING KIT', 'VARIOUS']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,LAOAG,6034,20610,56,,,,,,,1700,1057400,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,LAPINIG,1713,5815,15,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,LAS NAVAS,563,2252,2,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,CAGAYAN,LASAM,40,104,4,,,,,,,100,199998.5,"['HYGIENE KIT', 'SHELTER REPAIR KIT', 'TARPAULIN']","['HYGIENE KIT', 'SHELTER KIT']"
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,LAUR,1180,3909,16,,,,,,,0,375000,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,LAWAAN,3916,13453,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,LEGAZPI CITY,42339,163030,68,,,,,,,2000,1260156,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,LIBMANAN,4756,17690,55,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,LIBON,1731,6144,38,,,,,,,2000,1167620,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,LICAB,3788,18887,8,,,,,,,3000,1831970,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,Car,ABRA,LICUAN BAAY,13,61,6,,,,0,6,6,0,5000,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
NIKA-OFEL-PEPITO,2024,5,ALBAY,LIGAO CITY,1081,3922,26,,,,3,49,52,,,,
NIKA-OFEL-PEPITO,2024,3,BATAAN,LIMAY,25,118,3,,,,,,,0,161200,,
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,LINGAYEN,207,799,11,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,LLANERA,323,1042,18,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,LLORENTE,188,748,7,,,,,,,188,366000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,4B,OCCIDENTAL MINDORO,LOOC,47,141,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,LOPEZ,228,784,14,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,ABRA,LUBA,1911,7226,8,,,,,,,750,816600,"['FAMILY FOOD PACK', 'RELIEF ASSISTANCE']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
NIKA-OFEL-PEPITO,2024,4B,OCCIDENTAL MINDORO,LUBANG,26,88,2,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,PAMPANGA,LUBAO,109,307,3,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,KALINGA,LUBUAGAN,794,3785,9,,,,,,,755,432584.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,4A,QUEZON,LUCBAN,39,166,8,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,LA UNION,LUNA,30,75,11,,,,1,12,13,0,4450,['VARIOUS'],['OTHERS']
NIKA-OFEL-PEPITO,2024,2,ISABELA,LUNA,317,1069,11,,,,0,54,54,385,271602.1,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,Car,APAYAO,LUNA,353,1149,19,,,,,,,0,25200,['RELIEF ASSISTANCE'],['FINANCIAL / SOCIAL ASSISTANCE']
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,LUPAO,24,84,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,LUPI,756,2729,33,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,PAMPANGA,MACABEBE,8200,27420,8,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,MACALELON,2026,7199,22,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,MACONACON,539,1611,9,,,,,,,460,260350.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,QUIRINO,MADDELA,13284,53121,32,,,,,,,24,34032,['SLEEPING KIT'],['SLEEPING KIT']
NIKA-OFEL-PEPITO,2024,5,SORSOGON,MAGALLANES,3982,15532,31,,,,0,2,2,425,294253,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,MAGARAO,2228,8294,15,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4B,ROMBLON,MAGDIWANG,100,270,5,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,BATANES,MAHATAO,1,2,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,MALASIQUI,2,13,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,ABRA,MALIBCONG,173,441,11,,,,0,9,9,135,107811,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,ALBAY,MALILIPOT,5764,18991,18,,,,4,108,112,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,MALINAO,6783,22524,29,,,,,,,2000,1224595,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,2,ISABELA,MALLIG,452,1482,14,,,,,,,390,275129.4,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,BULACAN,MALOLOS CITY,225,723,11,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4B,OCCIDENTAL MINDORO,MAMBURAO,3,16,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,MANAOAG,164,546,3,,,,,,,164,82000,['VARIOUS'],['OTHERS']
NIKA-OFEL-PEPITO,2024,5,MASBATE,MANDAON,526,1935,14,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,MANITO,3895,19475,15,,,,1,63,64,,,,
NIKA-OFEL-PEPITO,2024,Car,BENGUET,MANKAYAN,1,3,1,,,,1,0,1,,,,
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,MAPANAS,1680,4988,13,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,AURORA,MARIA AURORA,1436,4098,40,,,,404,2647,3051,500,1159890,['SHELTER REPAIR KIT'],['SHELTER KIT']
NIKA-OFEL-PEPITO,2024,8,BILIRAN,MARIPIPI,530,1445,15,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,BATAAN,MARIVELES,206,528,3,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,PAMPANGA,MASANTOL,10631,26141,8,,,,,,,0,20975.6,,
NIKA-OFEL-PEPITO,2024,5,MASBATE,MASBATE CITY,1333,5661,26,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,ZAMBALES,MASINLOC,112,317,3,,,,,,,0,102000,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,MASLOG,1575,6186,12,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,SORSOGON,MATNOG,5116,12468,27,,,,0,3,3,1500,1307950,"['FAMILY FOOD PACK', 'HOT MEAL']","['FAMILY FOOD PACK', 'READY TO EAT FOOD']"
NIKA-OFEL-PEPITO,2024,4A,QUEZON,MAUBAN,1804,5670,28,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,MAYDOLONG,3718,13306,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,Car,IFUGAO,MAYOYAO,408,1696,22,0,3,0,1,0,1,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES NORTE,MERCEDES,4098,14872,26,,,,17,295,312,3916,2805397.18,"['FAMILY FOOD PACK', 'RICE']",['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,MERCEDES,2000,3972,16,,,,,,,2000,1392889.28,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,MASBATE,MILAGROS,1794,6114,17,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,MILAOR,1579,5423,18,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,MINALABAC,15680,59291,25,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,MASBATE,MOBO,1929,6902,21,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4B,MARINDUQUE,MOGPOG,161,426,11,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,TARLAC,MONCADA,160,682,3,,,,,,,0,112328.08,,
NIKA-OFEL-PEPITO,2024,8,NORTHERN SAMAR,MONDRAGON,1811,6728,22,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,MASBATE,MONREAL,5965,5783,11,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,BATAAN,MORONG,10,43,2,,,,,,,0,1650,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,MULANAY,8729,29850,25,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,NABUA,2932,10671,40,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,QUIRINO,NAGTIPUNAN,8993,35965,16,,,,6,22,28,78855,47884066.77,"['BOTTLED WATER', 'FAMILY FOOD PACK', 'FAMILY TENT']","['FAMILY FOOD PACK', 'SHELTER KIT']"
NIKA-OFEL-PEPITO,2024,1,LA UNION,NAGUILIAN,30,108,16,,,,0,11,11,,,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,NAGUILIAN,771,2720,9,,,,0,6,6,315,285405.26,"['FAMILY CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['CLOTHING KIT', 'FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']"
NIKA-OFEL-PEPITO,2024,3,NUEVA ECIJA,NAMPICUAN,84,282,4,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,1,ILOCOS SUR,NARVACAN,20,60,4,,,,,,,20,4000,['VARIOUS'],['OTHERS']
NIKA-OFEL-PEPITO,2024,1,PANGASINAN,NATIVIDAD,1,1,1,,,,1,0,1,1,500,['VARIOUS'],['OTHERS']
NIKA-OFEL-PEPITO,2024,Car,MOUNTAIN PROVINCE,NATONIN,167,574,10,,,,0,25,25,5,7090,['SLEEPING KIT'],['SLEEPING KIT']
NIKA-OFEL-PEPITO,2024,8,BILIRAN,NAVAL,1076,4079,27,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,BATANGAS,NO BREAKDOWN,,,,,,,,,,307,297102.09,,
NIKA-OFEL-PEPITO,2024,4A,CAVITE,NO BREAKDOWN,,,,,,,,,,200,291080,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,NO BREAKDOWN,,,,,,,,,,200,291080,,
NIKA-OFEL-PEPITO,2024,3,BULACAN,NORZAGARAY,25,81,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,5,ALBAY,OAS,20557,61951,53,,,,1,24,25,12149,7089695,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,3,BULACAN,OBANDO,3233,10245,7,,,,,,,237,176813.85,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,5,CAMARINES SUR,OCAMPO,879,3624,19,,,,,,,100,58381,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
NIKA-OFEL-PEPITO,2024,4B,ROMBLON,ODIONGAN,252,252,1,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,BATAAN,ORANI,138,589,2,,,,,,,0,25000,,
NIKA-OFEL-PEPITO,2024,8,EASTERN SAMAR,ORAS,11315,45260,42,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,3,BATAAN,ORION,375,1390,8,,,,,,,0,243000,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,PADRE BURGOS,1146,3323,21,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,4A,QUEZON,PAGBILAO,959,2689,13,,,,,,,,,,
NIKA-OFEL-PEPITO,2024,2,ISABELA,PALANAN,567,1966,10,,,,,,,5508,3273051.74,"['FAMILY FOOD PACK', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']"
